"comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","36","Luis Martínez","Central Midfield",2000-02-16,24,"Paraguay",NA,"1.8"," ","2022-01-01","Club Guaraní U23",NA,375000,"https://www.transfermarkt.com/luis-martinez/profil/spieler/1006727"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","6","Gustavo Marecos","Central Midfield",2001-09-21,23,"Paraguay",NA,NA," ","2024-01-01","Sportivo Luqueño",NA,75000,"https://www.transfermarkt.com/gustavo-marecos/profil/spieler/1058457"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","26","Diego Fernández","Attacking Midfield",2002-09-02,22,"Paraguay",NA,"1.71","left","2025-01-01","Olimpia Asunción","2025-12-31",6e+05,"https://www.transfermarkt.com/diego-fernandez/profil/spieler/661239"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","11","Nicolás Barrientos","Attacking Midfield",1995-04-05,29,"Argentina",NA,"1.7","left","2024-07-03","Instituto ACC",NA,225000,"https://www.transfermarkt.com/nicolas-barrientos/profil/spieler/878734"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","-","Víctor Rivarola","Attacking Midfield",2002-05-16,22,"Paraguay",NA,"1.79","left","2022-07-01","Club Guaraní U20",NA,1e+05,"https://www.transfermarkt.com/victor-rivarola/profil/spieler/980798"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","10","William Mendieta","Attacking Midfield",1989-01-09,36,"Paraguay",NA,"1.78","right","2025-01-01","Club Libertad Asunción",NA,1e+05,"https://www.transfermarkt.com/william-mendieta/profil/spieler/122537"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","28","Anderson Leguizamón","Left Winger",2005-02-17,19,"Paraguay",NA,NA,"left","2024-01-01","Club Guaraní U23",NA,3e+05,"https://www.transfermarkt.com/anderson-leguizamon/profil/spieler/1226663"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","-","Rodrigo Amarilla","Right Winger",1999-11-29,25,"Paraguay",NA,NA,"right","2023-01-01","Resistencia Sport Club",NA,2e+05,"https://www.transfermarkt.com/rodrigo-amarilla/profil/spieler/1018414"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","16","Victor Cespedes","Right Winger",2003-03-28,21,"Paraguay",NA,NA,"right","2024-01-01","Club Guaraní U23",NA,150000,"https://www.transfermarkt.com/victor-cespedes/profil/spieler/798004"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","25","Antonio Marín","Right Winger",1999-07-21,25,"Paraguay",NA,"1.72","right","2017-01-01","Club Guaraní U20",NA,50000,"https://www.transfermarkt.com/antonio-marin/profil/spieler/504067"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","18","César Miño","Second Striker",2007-05-31,17,"Paraguay",NA,NA,"left","2022-07-01","Club Guaraní U20",NA,1e+06,"https://www.transfermarkt.com/cesar-mino/profil/spieler/1035019"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","-","Bruno Díaz","Second Striker",2005-06-15,19,"Paraguay",NA,NA,"right","2024-01-01","Club Guaraní U23",NA,250000,"https://www.transfermarkt.com/bruno-diaz/profil/spieler/1156760"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","35","Alan Pereira","Centre-Forward",1999-09-20,25,"Paraguay",NA,"1.79","right","2021-07-01","Club Guaraní U23",NA,4e+05,"https://www.transfermarkt.com/alan-pereira/profil/spieler/897770"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","40","Fernando Fernández","Centre-Forward",1992-01-08,33,"Paraguay",NA,"1.8","right","2025-01-01","Club Cerro Porteño",NA,4e+05,"https://www.transfermarkt.com/fernando-fernandez/profil/spieler/312144"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","17","Richard Torales","Centre-Forward",2001-02-26,23,"Paraguay",NA,"1.82","right","2025-01-01","Sportivo Ameliano",NA,3e+05,"https://www.transfermarkt.com/richard-torales/profil/spieler/1119123"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","9","Milciades Adorno","Centre-Forward",2005-01-27,20,"Paraguay",NA,"1.75"," ","2022-01-01","Club Guaraní U20",NA,2e+05,"https://www.transfermarkt.com/milciades-adorno/profil/spieler/980813"
"Primera División Apertura",NA,"Paraguay",2024,"Club Guaraní","34","Leonardo Rolón","Centre-Forward",2003-05-16,21,"Paraguay",NA,"1.75","right","2023-01-01","Club Guaraní U20",NA,NA,"https://www.transfermarkt.com/leonardo-rolon/profil/spieler/980802"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Nicolás Rossi","Goalkeeper",1998-05-16,26,"Uruguay",NA,"1.88","right","2024-01-18","Defensor Sporting Club",NA,450000,"https://www.transfermarkt.com/nicolas-rossi/profil/spieler/405030"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","12","Aldo Pérez","Goalkeeper",2000-11-03,24,"Paraguay",NA,"1.91","right","2025-01-01","Club Guaraní","2025-12-31",2e+05,"https://www.transfermarkt.com/aldo-perez/profil/spieler/491583"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","23","Miguel Martínez","Goalkeeper",1998-09-29,26,"Paraguay",NA,"1.84","right","2025-01-01","Club Cerro Porteño",NA,150000,"https://www.transfermarkt.com/miguel-martinez/profil/spieler/401725"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","1","Federico Cristóforo","Goalkeeper",1989-09-19,35,"Uruguay",NA,"1.83","right","2024-01-06","Club Sportivo San Lorenzo",NA,50000,"https://www.transfermarkt.com/federico-cristoforo/profil/spieler/211171"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","25","Junior Balbuena","Goalkeeper",1994-08-31,30,"Paraguay",NA,NA," ","2019-07-01","Sportivo Iteno",NA,NA,"https://www.transfermarkt.com/junior-balbuena/profil/spieler/511666"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","4","Thomás Gutiérrez","Centre-Back",2000-05-01,24,"Venezuela",NA,"1.86","left","2023-07-01","Deportivo Pereira",NA,5e+05,"https://www.transfermarkt.com/thomas-gutierrez/profil/spieler/491535"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","3","Francisco Báez","Centre-Back",1991-08-11,33,"Paraguay",NA,"1.83"," ","2024-01-01","Club Nacional Asunción",NA,150000,"https://www.transfermarkt.com/francisco-baez/profil/spieler/644772"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","20","Clever Ferreira","Centre-Back",2003-02-20,21,"Paraguay",NA,NA," ",NA,NA,NA,75000,"https://www.transfermarkt.com/clever-ferreira/profil/spieler/1244188"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","22","Andrea Falabella","Centre-Back",1999-03-10,25,"Argentina",NA,"1.93","left","2025-01-01","Club Almagro","2027-12-31",75000,"https://www.transfermarkt.com/andrea-falabella/profil/spieler/715799"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Gonzalo Areco","Centre-Back",1995-04-20,29,"Paraguay",NA,NA,"right",NA,NA,NA,25000,"https://www.transfermarkt.com/gonzalo-areco/profil/spieler/981316"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","13","Walter Cabrera","Centre-Back",1990-01-07,35,"Paraguay",NA,"1.75","right","2021-07-15","River Plate Asunción",NA,25000,"https://www.transfermarkt.com/walter-cabrera/profil/spieler/345920"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","31","Marcial Aquino","Centre-Back",1987-04-13,37,"Paraguay",NA,NA," ",NA,NA,NA,25000,"https://www.transfermarkt.com/marcial-aquino/profil/spieler/981322"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Luis Rolón","Centre-Back",2003-02-27,21,"Paraguay",NA,"1.82","right","2025-01-01","Olimpia Asunción U23","2025-12-31",NA,"https://www.transfermarkt.com/luis-rolon/profil/spieler/1065381"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","34","Miguel Benítez","Left-Back",1997-08-13,27,"Paraguay",NA,"1.72","left","2025-01-01","Club Cerro Porteño",NA,2e+05,"https://www.transfermarkt.com/miguel-benitez/profil/spieler/567295"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","24","Marcos Martinich","Left-Back",1996-08-08,28,"Argentina",NA,"1.78","left","2021-01-01","Santos FC Nazca","2025-12-31",125000,"https://www.transfermarkt.com/marcos-martinich/profil/spieler/538612"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","26","Julio González","Right-Back",1992-06-28,32,"Paraguay",NA,"1.76","right","2023-01-01","Club Necaxa",NA,250000,"https://www.transfermarkt.com/julio-gonzalez/profil/spieler/417196"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","32","Víctor Salazar","Right-Back",1993-05-26,31,"Argentina",NA,"1.75","right","2025-01-01","Olimpia Asunción",NA,250000,"https://www.transfermarkt.com/victor-salazar/profil/spieler/347749"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","16","Pablo Aranda","Right-Back",2001-05-14,23,"Argentina",NA,"1.8","right","2024-01-01","CA Lanús II","2025-06-30",75000,"https://www.transfermarkt.com/pablo-aranda/profil/spieler/829382"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","17","Jonathan Benítez","Defensive Midfield",2001-01-28,24,"Paraguay",NA,"1.8","left","2025-01-01","Imbabura SC","2025-12-31",125000,"https://www.transfermarkt.com/jonathan-benitez/profil/spieler/863646"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Estivel Moreira","Central Midfield",1999-04-16,25,"Paraguay",NA,"1.7","right","2025-01-01","Club Guaraní",NA,4e+05,"https://www.transfermarkt.com/estivel-moreira/profil/spieler/750893"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","10","Giovanni Bogado","Central Midfield",2001-09-16,23,"Paraguay",NA,"1.79"," ","2024-07-30","CA Rosario Central","2025-06-30",3e+05,"https://www.transfermarkt.com/giovanni-bogado/profil/spieler/491597"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","5","Diego Valdez","Central Midfield",1993-11-14,31,"Paraguay",NA,"1.81","right","2025-01-01","Club Sol de América",NA,150000,"https://www.transfermarkt.com/diego-valdez/profil/spieler/661684"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","30","Fredderick Alfonso","Central Midfield",1996-08-30,28,"Paraguay",NA,NA," ","2021-01-01","Sportivo Ameliano U23",NA,75000,"https://www.transfermarkt.com/fredderick-alfonso/profil/spieler/970513"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","6","Edgar Zaracho","Central Midfield",1989-11-29,35,"Paraguay",NA,"1.79","right","2022-01-19","Club Nacional Asunción",NA,50000,"https://www.transfermarkt.com/edgar-zaracho/profil/spieler/134931"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","40","Alberto Contrera","Attacking Midfield",1992-02-14,32,"Paraguay",NA,"1.85","left","2023-07-01","Club Guaraní",NA,275000,"https://www.transfermarkt.com/alberto-contrera/profil/spieler/118773"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","2","Diego Barreto","Attacking Midfield",1993-05-31,31,"Paraguay",NA,"1.81","right","2025-01-01","Club Deportivo Oriente Petrolero",NA,2e+05,"https://www.transfermarkt.com/diego-barreto/profil/spieler/572038"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Alex Servían","Left Winger",2005-07-22,19,"Paraguay",NA,NA,"left","2024-01-01","Sportivo Ameliano U23",NA,3e+05,"https://www.transfermarkt.com/alex-servian/profil/spieler/1160082"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","15","Luis Ortíz","Left Winger",2000-01-30,25,"Paraguay",NA,"1.67","right","2025-01-01","Club Sol de América",NA,250000,"https://www.transfermarkt.com/luis-ortiz/profil/spieler/670967"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","18","Kevin Isa Luna","Left Winger",2001-04-18,23,"Argentina",NA,"1.8"," ","2025-01-01","Club Atlético Tucumán","2025-12-31",175000,"https://www.transfermarkt.com/kevin-isa-luna/profil/spieler/663710"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","21","Elías Sarquis","Left Winger",1991-03-21,33,"Paraguay",NA,NA,"left","2024-01-01","Club Guaraní",NA,125000,"https://www.transfermarkt.com/elias-sarquis/profil/spieler/970515"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","7","Alejandro Samudio","Right Winger",1999-06-26,25,"Paraguay",NA,"1.71","right","2023-07-01","Club Guaraní",NA,5e+05,"https://www.transfermarkt.com/alejandro-samudio/profil/spieler/748791"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","11","Fredy Vera","Right Winger",1998-06-21,26,"Paraguay",NA,"1.79","right","2025-01-01","CS Independiente Rivadavia",NA,350000,"https://www.transfermarkt.com/fredy-vera/profil/spieler/766145"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Richard Salinas","Right Winger",1995-06-06,29,"Paraguay",NA,"1.72","right","2024-07-01","Ionikos Nikeas",NA,150000,"https://www.transfermarkt.com/richard-salinas/profil/spieler/745960"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Sergio Fretes","Right Winger",1999-02-07,26,"Paraguay",NA,NA,"right","2024-07-01","Sportivo Luqueño",NA,125000,"https://www.transfermarkt.com/sergio-fretes/profil/spieler/647326"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Juan Giménez","Right Winger",2003-06-01,21,"Paraguay",NA,"1.68","right","2024-01-01","Club Cerro Porteño U23","2025-06-30",50000,"https://www.transfermarkt.com/juan-gimenez/profil/spieler/1025975"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","29","Iván Valdez","Second Striker",1995-06-10,29,"Paraguay",NA,"1.78","right","2024-02-17","CS Independiente Rivadavia","2025-06-30",3e+05,"https://www.transfermarkt.com/ivan-valdez/profil/spieler/982298"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","19","Allan Wlk","Centre-Forward",2003-03-01,21,"Paraguay",NA,"1.88"," ","2025-01-01","Olimpia Asunción","2025-12-31",5e+05,"https://www.transfermarkt.com/allan-wlk/profil/spieler/1065388"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","9","Cristhian Ocampos","Centre-Forward",1999-07-13,25,"Paraguay",NA,"1.85","right","2024-07-31","CA Central Córdoba (SdE)",NA,250000,"https://www.transfermarkt.com/cristhian-ocampos/profil/spieler/846155"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","27","Bruno Barja","Centre-Forward",2002-09-16,22,"Uruguay",NA,"1.86","right","2024-07-01","CA Boston River",NA,150000,"https://www.transfermarkt.com/bruno-barja/profil/spieler/799952"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Aaron Páez","Centre-Forward",2005-02-03,20,"Paraguay",NA,"1.88","left","2025-01-01","Olimpia Asunción","2025-12-31",1e+05,"https://www.transfermarkt.com/aaron-paez/profil/spieler/1018448"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Ameliano","-","Edgar Villalba","Centre-Forward",2000-10-31,24,"Paraguay",NA,NA,"left","2024-07-01","Thesprotos Igoumenitsas",NA,NA,"https://www.transfermarkt.com/edgar-villalba/profil/spieler/750895"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","12","Alfredo Aguilar","Goalkeeper",1988-07-18,36,"Paraguay",NA,"1.86","right","2023-07-01","Ceará Sporting Club","2025-12-31",1e+05,"https://www.transfermarkt.com/alfredo-aguilar/profil/spieler/160133"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","35","Hugo Gaona","Goalkeeper",2004-09-01,20,"Paraguay",NA,NA," ","2025-01-01","Sportivo Luqueño U19",NA,NA,"https://www.transfermarkt.com/hugo-gaona/profil/spieler/1105902"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","40","Angel Espinola","Goalkeeper",2002-11-28,22,"Paraguay",NA,NA," ","2024-07-01","Sportivo Luqueño U23",NA,NA,"https://www.transfermarkt.com/angel-espinola/profil/spieler/1255337"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","5","Alexis Villalba","Centre-Back",1998-08-28,26,"Paraguay",NA,"1.8","right","2024-01-01","Club Guaraní","2025-12-31",325000,"https://www.transfermarkt.com/alexis-villalba/profil/spieler/664547"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","3","Adrián Brizuela","Centre-Back",2004-01-01,21,"Paraguay",NA,"1.8"," ","2024-07-01","SC Corinthians U20","2025-12-31",2e+05,"https://www.transfermarkt.com/adrian-brizuela/profil/spieler/1142296"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","6","Julián Marchio","Centre-Back",2000-10-14,24,"Argentina",NA,"1.86","left","2025-01-03","CA San Martín (San Juan)","2025-12-31",1e+05,"https://www.transfermarkt.com/julian-marchio/profil/spieler/987865"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","-","José Leguizamón","Centre-Back",1991-08-23,33,"Paraguay",NA,"1.78","right","2023-07-01","Club Cienciano","2025-12-31",75000,"https://www.transfermarkt.com/jose-leguizamon/profil/spieler/389552"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","23","Pablo Aguilar","Centre-Back",1987-04-02,37,"Paraguay",NA,"1.8","right","2023-01-01","Club Libertad Asunción",NA,25000,"https://www.transfermarkt.com/pablo-aguilar/profil/spieler/67209"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","28","Marcelo Jiménez","Centre-Back",1997-06-27,27,"Paraguay",NA,NA," ","2025-01-01","Independiente FBC",NA,NA,"https://www.transfermarkt.com/marcelo-jimenez/profil/spieler/823421"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","4","Mathías Suárez","Left-Back",2005-02-04,20,"Paraguay",NA,NA,"left","2024-01-01","Sportivo Luqueño U23","2025-12-31",250000,"https://www.transfermarkt.com/mathias-suarez/profil/spieler/1233500"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","33","Rodrigo Alborno","Left-Back",1993-08-12,31,"Paraguay",NA,"1.8","left","2023-07-01","Guaireña FC","2025-06-30",125000,"https://www.transfermarkt.com/rodrigo-alborno/profil/spieler/139436"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","34","Diego Vera","Left-Back",1989-11-27,35,"Paraguay",NA,"1.78","left","2021-01-28","Club General Díaz de Luque",NA,25000,"https://www.transfermarkt.com/diego-vera/profil/spieler/321304"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","2","Rodi Ferreira","Right-Back",1998-05-29,26,"Paraguay",NA,"1.71","right","2023-01-01","Club Guaraní",NA,4e+05,"https://www.transfermarkt.com/rodi-ferreira/profil/spieler/401734"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","-","Santiago Ocampos","Right-Back",2002-01-22,23,"Paraguay",NA,"1.78","right","2025-01-07","Operário Ferroviário Esporte Clube (PR)",NA,250000,"https://www.transfermarkt.com/santiago-ocampos/profil/spieler/603898"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","-","Sergio Otálvaro","Right-Back",1986-12-10,38,"Colombia",NA,"1.77","right","2024-01-01","Olimpia Asunción","2025-06-30",25000,"https://www.transfermarkt.com/sergio-otalvaro/profil/spieler/74105"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","25","Roger Rojas","Right-Back",1993-03-08,31,"Paraguay",NA,"1.81","right","2024-01-01","Without Club",NA,25000,"https://www.transfermarkt.com/roger-rojas/profil/spieler/198798"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","16","Ángel Benítez","Defensive Midfield",1996-01-27,29,"Paraguay",NA,"1.83","right","2025-01-01","Carlos A. Mannucci",NA,225000,"https://www.transfermarkt.com/angel-benitez/profil/spieler/353041"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","14","Fernando Benitez","Defensive Midfield",1999-06-04,25,"Paraguay",NA,"1.72"," ","2019-01-01","Sportivo Luqueño U19","2026-12-31",2e+05,"https://www.transfermarkt.com/fernando-benitez/profil/spieler/745928"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","-","Walter Rodríguez","Defensive Midfield",1995-10-07,29,"Paraguay",NA,"1.82","right","2025-01-01","Club Deportivo Riestra",NA,75000,"https://www.transfermarkt.com/walter-rodriguez/profil/spieler/400164"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","20","Rubén Darío Ríos","Central Midfield",1995-11-02,29,"Argentina",NA,NA,"right","2024-01-01","Club Guaraní",NA,450000,"https://www.transfermarkt.com/ruben-dario-rios/profil/spieler/601188"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","13","Iván Torres","Central Midfield",1991-02-27,33,"Paraguay",NA,"1.78","left","2024-07-12","Goiás EC","2025-06-30",75000,"https://www.transfermarkt.com/ivan-torres/profil/spieler/128661"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","15","Sebastián Maldonado","Central Midfield",2000-05-07,24,"Paraguay",NA,"1.77","left","2023-01-01","Sportivo Luqueño U23",NA,75000,"https://www.transfermarkt.com/sebastian-maldonado/profil/spieler/897762"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","-","Rodrigo Rojas","Central Midfield",1988-04-09,36,"Paraguay",NA,"1.79","right","2023-02-07","Club Sol de América",NA,50000,"https://www.transfermarkt.com/rodrigo-rojas/profil/spieler/84340"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","10","Guillermo Hauché","Attacking Midfield",1993-03-31,31,"Argentina",NA,"1.8","right","2024-07-01","Club General Caballero (JLM)",NA,175000,"https://www.transfermarkt.com/guillermo-hauche/profil/spieler/302417"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","17","Kevin Pereira","Left Winger",2004-01-15,21,"Paraguay",NA,"1.76","right","2023-07-01","FC Juárez",NA,275000,"https://www.transfermarkt.com/kevin-pereira/profil/spieler/878394"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","37","Lautaro Comas","Left Winger",1995-01-15,30,"Argentina",NA,"1.72","right","2024-01-01","Guaireña FC",NA,225000,"https://www.transfermarkt.com/lautaro-comas/profil/spieler/267734"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","32","Danilo Fernández","Left Winger",2005-11-07,19,"Paraguay",NA,NA,"left","2025-01-01","Sportivo Luqueño U19",NA,NA,"https://www.transfermarkt.com/danilo-fernandez/profil/spieler/1255336"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","11","Elvio Vera","Right Winger",2000-12-14,24,"Paraguay",NA,"1.65"," ","2024-07-01","Club Libertad Asunción","2025-06-30",350000,"https://www.transfermarkt.com/elvio-vera/profil/spieler/970498"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","38","Elías Contreras","Right Winger",1997-03-07,27,"Argentina",NA,"1.83","right","2025-01-03","CA Estudiantes","2025-12-31",175000,"https://www.transfermarkt.com/elias-contreras/profil/spieler/696963"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","29","Aldo Parra","Right Winger",2002-12-13,22,"Paraguay",NA,NA,"left","2024-07-01","Kalba FC",NA,1e+05,"https://www.transfermarkt.com/aldo-parra/profil/spieler/861428"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","21","Felipe Pasadore","Centre-Forward",2000-07-19,24,"Argentina",NA,"1.8","left","2025-01-03","FC Schaffhausen","2025-12-31",6e+05,"https://www.transfermarkt.com/felipe-pasadore/profil/spieler/1131750"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","9","Walter González","Centre-Forward",1995-05-21,29,"Paraguay",NA,"1.85","right","2025-01-01","Club Guaraní",NA,4e+05,"https://www.transfermarkt.com/walter-gonzalez/profil/spieler/353047"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","19","Marcelo Pérez","Centre-Forward",2001-03-23,23,"Paraguay",NA,"1.83","right","2025-01-15","CA Huracán","2025-12-31",350000,"https://www.transfermarkt.com/marcelo-perez/profil/spieler/811982"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","27","Jorge Benítez","Centre-Forward",1992-09-02,32,"Paraguay",NA,"1.82","right","2024-01-01","CA Colón",NA,175000,"https://www.transfermarkt.com/jorge-benitez/profil/spieler/160139"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","-","Matías Medina","Centre-Forward",2005-09-19,19,"Paraguay",NA,NA,"right","2025-01-01","Sportivo Luqueño U19",NA,NA,"https://www.transfermarkt.com/matias-medina/profil/spieler/1105906"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","-","Alexandro Giménez","Centre-Forward",2004-01-15,21,"Paraguay",NA,"1.84","both","2025-01-01","Club Libertad Asunción U23",NA,NA,"https://www.transfermarkt.com/alexandro-gimenez/profil/spieler/912698"
"Primera División Apertura",NA,"Paraguay",2024,"Sportivo Luqueño","18","Rodrigo Cáceres","Centre-Forward",2005-02-18,19,"Paraguay",NA,NA,"right","2025-01-01","Sportivo Luqueño U19",NA,NA,"https://www.transfermarkt.com/rodrigo-caceres/profil/spieler/1197827"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","1","Luis Guillén","Goalkeeper",2000-12-04,24,"Paraguay",NA,"1.95"," ",NA,NA,NA,350000,"https://www.transfermarkt.com/luis-guillen/profil/spieler/1025980"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","12","Tales","Goalkeeper",1997-01-24,28,"Brazil",NA,"1.95","right","2024-01-01","Pastoreo Fútbol Club",NA,25000,"https://www.transfermarkt.com/tales/profil/spieler/551662"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","14","Alexis Rodas","Centre-Back",1997-02-06,28,"Paraguay",NA,"1.82","right","2023-01-01","CA 3 de Febrero",NA,275000,"https://www.transfermarkt.com/alexis-rodas/profil/spieler/1083681"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","27","Ever Fernández","Centre-Back",2000-11-30,24,"Paraguay",NA,NA," ","2024-01-01","Club General Caballero U23",NA,250000,"https://www.transfermarkt.com/ever-fernandez/profil/spieler/1083682"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","3","Manuel Romero","Centre-Back",1993-03-14,31,"Paraguay",NA,"1.85","right",NA,NA,NA,175000,"https://www.transfermarkt.com/manuel-romero/profil/spieler/981660"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","16","Jorge González","Centre-Back",1997-02-02,28,"Paraguay",NA,"1.86","left","2025-01-01","San Marcos de Arica","2025-12-31",1e+05,"https://www.transfermarkt.com/jorge-gonzalez/profil/spieler/930808"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","24","Tomás Lezcano","Left-Back",1995-08-24,29,"Paraguay",NA,NA,"left","2022-01-01","Unknown",NA,175000,"https://www.transfermarkt.com/tomas-lezcano/profil/spieler/981661"
