"season_start_year","comp_url","country","n_pais","team_urls"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/clube-atletico-mineiro/startseite/verein/330/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/esporte-clube-bahia/startseite/verein/10010/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/gremio-porto-alegre/startseite/verein/210/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/fc-sao-paulo/startseite/verein/585/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/red-bull-bragantino/startseite/verein/8793/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/fc-santos/startseite/verein/221/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/esporte-clube-vitoria/startseite/verein/2125/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/sport-club-do-recife/startseite/verein/8718/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/ceara-sporting-club/startseite/verein/2029/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/esporte-clube-juventude/startseite/verein/10492/saison_id/2024"
2024,"https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1","Brazil",NA,"https://www.transfermarkt.com/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/atletico-nacional/startseite/verein/8172/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/cd-america-de-cali/startseite/verein/2352/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/junior-fc/startseite/verein/11854/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/millonarios-fc/startseite/verein/2350/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/independiente-medellin/startseite/verein/10093/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/deportes-tolima/startseite/verein/10503/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/independiente-santa-fe/startseite/verein/11648/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/once-caldas/startseite/verein/6984/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/atletico-bucaramanga/startseite/verein/6495/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/deportivo-cali/startseite/verein/9961/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/cd-la-equidad-seguros-sa/startseite/verein/17425/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/rionegro-aguilas/startseite/verein/20590/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/alianza-petrolera/startseite/verein/22902/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/deportivo-pasto/startseite/verein/10090/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/deportivo-pereira/startseite/verein/9811/saison_id/2024"
